dbo,tipoproveedores,PK_tipoproveedores,CLUSTERED,1,1,idtipoproveedor,1,0
dbo,tiporeservaciones,PK_tiporeservaciones,CLUSTERED,1,1,idtiporeservacion,1,0
dbo,tiposdemesa,PK_tiposdemesa,CLUSTERED,1,1,idtipomesa,1,0
dbo,traspasosalmacen,PK_traspasosalmacen,CLUSTERED,1,1,folio,1,0
dbo,turnos,PK_turnos_1,CLUSTERED,1,1,idturnointerno,1,0
dbo,turnosf,PK_turnosf_1,CLUSTERED,1,1,idturnointerno,1,0
dbo,udsmedida,PK_udsmedida,CLUSTERED,1,1,idunidad,1,0
dbo,usuarios,PK_usuarios,CLUSTERED,1,1,usuario,1,0
dbo,usuariosperfiles,PK_usuariosperfiles,CLUSTERED,1,1,idusuariosperfiles,1,0
dbo,VisibilidadAreaParaVenta,PK__Visibili__3213E83F721022BA,CLUSTERED,1,1,id,1,0
dbo,workspace_apps,PK_workspace_apps,CLUSTERED,1,1,idapp,1,0
dbo,workspace_apps_pricelists,PK__workspac__3214EC0765D40671,CLUSTERED,1,1,Id,1,0
dbo,workspace_platform_settings,PK_workspace_platform_settings,CLUSTERED,1,1,id,1,0
dbo,workspace_settings,PK__workspac__3213E83F7CA32FCC,CLUSTERED,1,1,id,1,0
dbo,ws_cloud,PK_ws_cloud,CLUSTERED,1,1,ID,1,0
dbo,zonasdomicilio,PK_zonasdomicilio,CLUSTERED,1,1,idzona,1,0
